"PROD_EST","COBERTURA","ANIO","ID_MES","MARCA","MODELO","TIPO","SEGMENTO","UNI_VEH"
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","Ford Motor","Mustang Mach-E","Camiones ligeros","SUV's",7343
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Aveo-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Blazer","Camiones ligeros","SUV's",8420
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Captiva Sport","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Chevy 3 Ptas","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Chevy 4 PTAS","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Cheyenne  Doble Cabina","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Cheyenne Cabina Regular","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Cruze 4 PTAS-","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Cruze 5 Ptas","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Equinox SUV-","Camiones ligeros","SUV's",19766
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Escalade ESV SUV AWD","Camiones ligeros","Minivans",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Escalade EXT UUV 4X4","Camiones ligeros","Minivans",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","GMC Sierra Doble Cabina","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Kodiak Chassis Cab Class 7 PBV33,000","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Onix","Automóviles","Compactos",2337
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Sierra Cabina Regular","Camiones ligeros","Pick Ups",883
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Sierra Doble Cabina","Camiones ligeros","Pick Ups",6251
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Silverado Cabina Regular","Camiones ligeros","Pick Ups",2093
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Silverado Cabina Regular","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Silverado Doble Cabina","Camiones ligeros","Pick Ups",17458
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Silverado 1500 Cabina Regular-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Silverado 2500 Cabina Regular-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Silverado 2500 Doble Cabina-","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Silverado 3500 Chassis Cab","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Silverado 3500 HD Chassis Cab Heavy Duty","Camiones ligeros","Pick Ups",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Sonic-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Sonic 5 PTS-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","SRX SUV-","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Terrain SUV-","Camiones ligeros","SUV's",10924
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","General Motors","Trax","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","Honda","Fit-","Automóviles","Subcompactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","Honda","HR-V-","Camiones ligeros","SUV's",16679
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","JAC","E Sei 4","Camiones ligeros","SUV's",3
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","JAC","E 10X","Automóviles","Compactos",11
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","JAC","Frison","Camiones ligeros","Pick Ups",575
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","JAC","J7","Automóviles","Compactos",229
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","JAC","Sei3","Camiones ligeros","SUV's",1
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","JAC","Sei4 Pro","Camiones ligeros","SUV's",138
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","JAC","SEI7 PRO","Camiones ligeros","SUV's",4
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","JAC","SUNRAY","Camiones ligeros","Minivans",44
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","JAC","X 200","Camiones ligeros","Pick Ups",96
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","JAC","X350","Camiones ligeros","Pick Ups",3
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","KIA","Forte-","Automóviles","Compactos",10583
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","KIA","Forte Hatchback","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","KIA","Hyundai Accent Hatchback","Automóviles","Subcompactos",156
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","KIA","Hyundai Accent Sedán","Automóviles","Subcompactos",2341
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","KIA","Kia Río Hatchback-","Automóviles","Subcompactos",2344
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","KIA","KIA Río Sedan-","Automóviles","Subcompactos",5576
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","Mazda","CX-30","Camiones ligeros","SUV's",9079
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","Mazda","Mazda 2 Hatchback","Automóviles","Subcompactos",249
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","Mazda","Mazda 2 Sedán","Automóviles","Subcompactos",328
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","Mazda","Mazda 3 Hatchback","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","Mazda","Mazda 3 Sedán-","Automóviles","Compactos",2602
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","Mercedes Benz_Prod_Expo","Clase A Sedán_","Automóviles","De Lujo",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","Mercedes Benz_Prod_Expo","GLB_","Camiones ligeros","SUV's",9149
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","Nissan","Kicks","Camiones ligeros","SUV's",5544
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","Nissan","March","Automóviles","Subcompactos",4395
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","Nissan","Note","Automóviles","Compactos",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","Nissan","NP300","Camiones ligeros","Pick Ups",3910
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","Nissan","NV 200 Cargo","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","Nissan","NV 200 NY TAXI","Camiones ligeros","SUV's",0
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","Nissan","QX50","Camiones ligeros","SUV's",885
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","Nissan","QX55","Camiones ligeros","SUV's",865
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","Nissan","Sentra","Automóviles","Compactos",7737
"Registro administrativo de la industria automotriz de vehículos ligeros. Producción de vehículos ","Nacional",2022,"03","Nissan","Tiida Sedan","Automóviles","Compactos",0
